X_key,Course.ID,EntityType,Name,Length..Hours.,Avg..User.Rating,Total.Enrollments,Total.Ratings,Organiser,Difficulty,Public.URL
Kc4LTj4lEeaYxQofsrK9hw,Kc4LTj4lEeaYxQofsrK9hw,COURSE,Safety in the Utility Industry,5,4.691964285714286,1979,224,"The State University of New York, University at Buffalo",Beginner,https://www.coursera.org/learn/safety-utility-industry
EVxWU6_bEeSmUyIACymLoA,EVxWU6_bEeSmUyIACymLoA,COURSE,The Music of the Beatles,19,4.737991266375546,30789,458,University of Rochester,Mixed,https://www.coursera.org/learn/the-beatles
nBmsoNbMEeelahJ6QeV7ig,nBmsoNbMEeelahJ6QeV7ig,COURSE,"Medical Emergencies: CPR, Toxicology, and Wilderness",15,4.840909090909091,1672,44,University of Colorado System,Beginner,https://www.coursera.org/learn/medical-emergencies-cpr-toxicology-wilderness
QKGzLQoYEeWKzSIAC7Uk8A,QKGzLQoYEeWKzSIAC7Uk8A,COURSE,Types of Conflict,8,4.321705426356589,24950,516,"University of California, Irvine",Mixed,https://www.coursera.org/learn/types-of-conflict
Kdf551i6Eeaw3QoEHqdPHw,Kdf551i6Eeaw3QoEHqdPHw,COURSE,Building High-Performing Teams,15,4.788461538461538,7003,104,University of Pennsylvania,Beginner,https://www.coursera.org/learn/high-performing-teams
EA0hyTUGEeWWBQrVFXqd1w,EA0hyTUGEeWWBQrVFXqd1w,COURSE,Web Application Development with JavaScript and MongoDB,19,4.584942084942085,41833,518,"Goldsmiths, University of London, University of London",Mixed,https://www.coursera.org/learn/web-application-development
DLOMj4cTEeWgrxLS5SGTUQ,DLOMj4cTEeWgrxLS5SGTUQ,COURSE,Circadian clocks: how rhythms structure life,15,4.827586206896552,1419,29,Ludwig-Maximilians-Universität München (LMU),Mixed,https://www.coursera.org/learn/circadian-clocks
B-hTseP8Eei7TQpV5AYlmg,B-hTseP8Eei7TQpV5AYlmg,COURSE,The Development of Mobile Health Monitoring Systems,18,4.25,1543,8,Saint Petersburg State University,Intermediate,https://www.coursera.org/learn/mobile-health-monitoring-systems
tEeou97EEeaOxRITIX-jtA,tEeou97EEeaOxRITIX-jtA,COURSE,經濟學概論：誘因與市場（Introduction to Economics: Incentive and Markets）,14,4.796296296296297,4539,54,National Taiwan University,Mixed,https://www.coursera.org/learn/economics
okLtn0dFEeeMtBKozo_2UA,okLtn0dFEeeMtBKozo_2UA,COURSE,Designing the Future of Work,16,4.757575757575758,2821,33,UNSW Sydney (The University of New South Wales),Beginner,https://www.coursera.org/learn/designing-future-of-work
nT9PuhlmEeePEAqWl-RQQA,nT9PuhlmEeePEAqWl-RQQA,COURSE,The Changing Landscape of Ancient Rome. Archaeology and History of the Palatine Hill,13,4.192982456140351,5323,114,Sapienza University of Rome,Beginner,https://www.coursera.org/learn/palatine-hill-archaeology-history
m-oZTNCwEeWxGA7pQdBNkw,m-oZTNCwEeWxGA7pQdBNkw,COURSE,Oceanography: a key to better understand our world,22,4.48936170212766,5758,47,"Fundació Navegació Oceànica Barcelona, Universitat de Barcelona",Mixed,https://www.coursera.org/learn/oceanography
jeelkkLEEeWB_AoW1KYI4Q,jeelkkLEEeWB_AoW1KYI4Q,COURSE,Mécanique de Newton,26,4.709677419354839,8800,93,École Polytechnique Fédérale de Lausanne,Mixed,https://www.coursera.org/learn/mecanique-newton
d086Bc9YEeSS_CIACzcAUg,d086Bc9YEeSS_CIACzcAUg,COURSE,Soul Beliefs: Causes and Consequences - Unit 1: Historical Foundations,25,4.527472527472527,47220,364,Rutgers the State University of New Jersey,Mixed,https://www.coursera.org/learn/soulbeliefs
ZQDT5AS2EeWmBSIAC9UI2A,ZQDT5AS2EeWmBSIAC9UI2A,COURSE,Fundamentals of Rehearsing Music Ensembles,21,4.827586206896552,12799,261,The University of North Carolina at Chapel Hill,Mixed,https://www.coursera.org/learn/music-ensembles
5DU8rIkHEeeFJw6thnHvMg,5DU8rIkHEeeFJw6thnHvMg,COURSE,Cyber-Physical Systems: Modeling and Simulation,20,4.666666666666667,3045,18,"University of California, Santa Cruz",Intermediate,https://www.coursera.org/learn/cyber-physical-systems-1
eDu3y3Q7EeWKsgrp3VnvAw,eDu3y3Q7EeWKsgrp3VnvAw,COURSE,Website Optimization Client Report Project,12,4.777777777777778,3337,90,"University of California, Davis",Intermediate,https://www.coursera.org/learn/seo-project
VVX5tvcOEee3uhJW7jRYrg,VVX5tvcOEee3uhJW7jRYrg,COURSE,Auditing II: The Practice of Auditing,26,4.684210526315789,2008,19,University of Illinois at Urbana-Champaign,Mixed,https://www.coursera.org/learn/auditing-part2-the-practice
RwznMeX3Eeee0grgesqvUg,RwznMeX3Eeee0grgesqvUg,COURSE,Monetary Policy in the Asia Pacific,13,4.833333333333333,2103,42,The Hong Kong University of Science and Technology,Intermediate,https://www.coursera.org/learn/monetary-policy-asia-pacific
HivnY-KfEeaKBwrG-FP2zg,HivnY-KfEeaKBwrG-FP2zg,COURSE,Customer Insights: Quantitative Techniques,10,4.285714285714286,2706,14,University of Illinois at Urbana-Champaign,Mixed,https://www.coursera.org/learn/quantitative-customer-insights
7vYbccxZEeWBKQplU3nsJQ,7vYbccxZEeWBKQplU3nsJQ,COURSE,Humanitarian communication : Addressing key challenges,14,4.660550458715596,6057,109,University of Geneva,Intermediate,https://www.coursera.org/learn/humanitarian-communication
3l6oe5rMEeajJhIEs83WWg,3l6oe5rMEeajJhIEs83WWg,COURSE,Six Sigma Advanced Analyze Phase,6,4.719367588932807,3327,253,University System of Georgia,Intermediate,https://www.coursera.org/learn/six-sigma-analyze-advanced
3Mf1LkHGEeWpogr5ZO8qxQ,3Mf1LkHGEeWpogr5ZO8qxQ,COURSE,"Making Successful Decisions through the Strategy, Law & Ethics Model",16,4.791666666666667,12074,168,University of Michigan,Beginner,https://www.coursera.org/learn/strategy-law-ethics
v-MRpkhJEeW8cBKtDAegYw,v-MRpkhJEeW8cBKtDAegYw,COURSE,計算機程式設計 (Computer Programming),22,4.791970802919708,14978,274,National Taiwan University,Mixed,https://www.coursera.org/learn/c-bian-cheng
_AAoM1DLEeW02w4zzsdA1Q,_AAoM1DLEeW02w4zzsdA1Q,COURSE,Desarrollando tu musicalidad,19,4.79154078549849,10570,331,"Banco Interamericano de Desarrollo, Berklee College of Music",Beginner,https://www.coursera.org/learn/desarrollo-musicalidad
XosatFKUEeWEHRLwpfV5DQ,XosatFKUEeWEHRLwpfV5DQ,COURSE,The Role of Global Capital Markets,13,4.557077625570776,13530,438,The University of Melbourne,Mixed,https://www.coursera.org/learn/capital-markets
VMZqmE--EeiymQplKkIgcA,VMZqmE--EeiymQplKkIgcA,COURSE,Google Cloud Platform Fundamentals: Core Infrastructure en Español,17,4.732342007434944,3541,269,Google Cloud,Intermediate,https://www.coursera.org/learn/gcp-fundamentals-es
OdCMA6NeEeWw6Q7sxrDlWQ,OdCMA6NeEeWw6Q7sxrDlWQ,COURSE,Agile Development in Practice (Project-centered Course),12,4.6796875,5828,128,University of Virginia,Intermediate,https://www.coursera.org/learn/uva-darden-agile-development-capstone
CmqxdNvHEembXBIsApwlxg,CmqxdNvHEembXBIsApwlxg,COURSE,Hybrid Cloud Multi-Cluster with Anthos,7,4.909090909090909,205,11,Google Cloud,Advanced,https://www.coursera.org/learn/hybrid-cloud-multi-cluster-anthos
77MKqockEee5sQp-c2T9xg,77MKqockEee5sQp-c2T9xg,COURSE,Контекстная реклама. Google AdWords,15,4.644171779141105,4411,163,National Research University Higher School of Economics,Intermediate,https://www.coursera.org/learn/kontextnaya-reklama-google-adwords
5HBkkNZEEeau6wpUmreBng,5HBkkNZEEeau6wpUmreBng,COURSE,機器人學一 (Robotics (1)),36,4.7,5011,40,National Taiwan University,Beginner,https://www.coursera.org/learn/robotics1
4hQ2d49fEeeuRQrNZfAqUA,4hQ2d49fEeeuRQrNZfAqUA,COURSE,Engineering Design Process with Autodesk Fusion 360,14,4.721428571428572,3045,140,Autodesk,Advanced,https://www.coursera.org/learn/engineering-design-process-fusion-360
2N_HamBZEeiacApwcVRTJg,2N_HamBZEeiacApwcVRTJg,COURSE,Preventative Healthcare for the Newborn Baby,6,4.754385964912281,1601,57,University of Colorado System,Beginner,https://www.coursera.org/learn/preventive-healthcare-newborn-baby
a7tSM-CqEeeG5A4u_t9Tsg,a7tSM-CqEeeG5A4u_t9Tsg,COURSE,Маркетинг инновационных продуктов,32,4.914285714285715,3857,35,Moscow Institute of Physics and Technology,Beginner,https://www.coursera.org/learn/marketing-innov-produktov
_BxZCaLCEea6ewpNIfaHoA,_BxZCaLCEea6ewpNIfaHoA,COURSE,First Steps in Making the Business Case for Sustainability,24,4.655172413793103,2161,29,University of Colorado System,Beginner,https://www.coursera.org/learn/sustainable-business
WM6vmONeEea9axKK2AGYJA,WM6vmONeEea9axKK2AGYJA,COURSE,Python Data Visualization,8,4.769953051643192,7317,213,Rice University,Beginner,https://www.coursera.org/learn/python-visualization
W-ayAiM9EeSjriIACzaDig,W-ayAiM9EeSjriIACzaDig,COURSE,Property and Liability: An Introduction to Law and Economics,11,4.617449664429531,38338,298,Wesleyan University,Mixed,https://www.coursera.org/learn/property-law-and-economics
EfvjN5XvEeSqQiIACyEY7w,EfvjN5XvEeSqQiIACyEY7w,COURSE,"Grow to Greatness: Smart Growth for Private Businesses, Part I",12,4.72354211663067,61453,463,University of Virginia,Mixed,https://www.coursera.org/learn/uva-darden-smart-growth-strategy-1
BdJzI9bMEeexYA6VdNDGNg,BdJzI9bMEeexYA6VdNDGNg,COURSE,IT Infrastructure and Emerging Trends,12,4.738095238095238,1966,42,University of Minnesota,Beginner,https://www.coursera.org/learn/it-infrastructure-and-emerging-trends
jDGDrT6wEeaDtA7V-fOzBw,jDGDrT6wEeaDtA7V-fOzBw,COURSE,Introduction to Enumerative Combinatorics,35,4.616438356164384,6849,73,National Research University Higher School of Economics,Intermediate,https://www.coursera.org/learn/enumerative-combinatorics
eIaYHeycEeiBlgrG192REg,eIaYHeycEeiBlgrG192REg,COURSE,Спортивное программирование,21,4.722222222222222,1583,18,"Samara University, National Research Tomsk State University",Beginner,https://www.coursera.org/learn/sportivnoe-programmirovanie
Qj-ZfiUAEeWxbhIkPfddLQ,Qj-ZfiUAEeWxbhIkPfddLQ,COURSE,Desarrollo de Videojuegos en Unity: Una Introducción,30,4.452054794520548,18119,219,Universidad de los Andes,Beginner,https://www.coursera.org/learn/desarrollo-videojuegos-unity
QbneQTREEeelyAr7KaZzrA,QbneQTREEeelyAr7KaZzrA,COURSE,"Revolutionary Ideas: Utility, Justice, Equality, Freedom",21,4.714285714285714,2009,14,Rutgers the State University of New Jersey,Beginner,https://www.coursera.org/learn/revolutionary-ideas-utility-justice-equality-freedom
KzTkolCEEeWxCwowHhzTpQ,KzTkolCEEeWxCwowHhzTpQ,COURSE,Academic Information Seeking,6,4.576086956521739,9978,184,"University of Copenhagen, Technical University of Denmark (DTU)",Mixed,https://www.coursera.org/learn/academicinfoseek
A1wN_iXMEeeikAo7i2uNUg,A1wN_iXMEeeikAo7i2uNUg,COURSE,Квантовые вычисления (Quantum computing),12,4.769230769230769,3532,39,Saint Petersburg State University,Mixed,https://www.coursera.org/learn/kvantovyye-vychisleniya
zPTTgL_xEeejoA6gkzed5A,zPTTgL_xEeejoA6gkzed5A,COURSE,Capital Markets and Financial Institutions – How to Survive Them,27,4.6,3158,15,"Moscow Institute of Physics and Technology, American Institute of Business and Economics",Intermediate,https://www.coursera.org/learn/capital-markets-and-financial-institutions
rG2_rScYEeWP8AqYi9cmiw,rG2_rScYEeWP8AqYi9cmiw,COURSE,Uso de técnicas estadísticas para el análisis de datos,13,4.246575342465754,20261,219,Tecnológico de Monterrey,Mixed,https://www.coursera.org/learn/datos-tecnicas
_3FDkYE5EeWuHwqbqMyacw,_3FDkYE5EeWuHwqbqMyacw,COURSE,International B2B (Business to Business) Marketing,6,4.565022421524664,9316,223,Yonsei University,Mixed,https://www.coursera.org/learn/b2b-marketing
Vrih-AYnEeWJMSIAC7Jl0w,Vrih-AYnEeWJMSIAC7Jl0w,COURSE,Network Analysis in Systems Biology,28,4.525925925925926,12393,135,Icahn School of Medicine at Mount Sinai,Intermediate,https://www.coursera.org/learn/network-biology
8C4ajbmJEeax1A7oeyrOxg,8C4ajbmJEeax1A7oeyrOxg,COURSE,Cyber Threats and Attack Vectors,12,4.641509433962264,4599,212,University of Colorado System,Beginner,https://www.coursera.org/learn/cyber-threats-attack-vectors
6VIQlm6rEeSDGiIAC1sNTA,6VIQlm6rEeSDGiIAC1sNTA,COURSE,Global Health: An Interdisciplinary Overview,19,4.614942528735632,11470,174,University of Geneva,Mixed,https://www.coursera.org/learn/global-health-overview
wNpXSI7-EeW93wo8Ha4kow,wNpXSI7-EeW93wo8Ha4kow,COURSE,¿Cómo construir mi modelo de negocio?,15,4.776,13134,125,Universidad de los Andes,Beginner,https://www.coursera.org/learn/modelo-negocio
jIaMzuYjEeWomRIq0eOZbw,jIaMzuYjEeWomRIq0eOZbw,COURSE,Introduction to Neurohacking In R,12,4.603351955307263,13549,179,Johns Hopkins University,Intermediate,https://www.coursera.org/learn/neurohacking
fn8bXXezEeeobg7O-NRcDA,fn8bXXezEeeobg7O-NRcDA,COURSE,Strategic Business Management - Macroeconomics,41,4.789473684210526,5027,38,"University of California, Irvine",Beginner,https://www.coursera.org/learn/strategic-business-management-macroeconomics
_ZxqNTbOEembfg4BAtxdIA,_ZxqNTbOEembfg4BAtxdIA,COURSE,Sistemas operativos y tú: Convertirse en un usuario avanzado,31,4.921052631578948,445,38,Crece con Google,Beginner,https://www.coursera.org/learn/sistemas-operativos
_WUVFwpFEeafmAoLZ2pYtw,_WUVFwpFEeafmAoLZ2pYtw,COURSE,Grant Proposal,21,4.571428571428571,6709,35,Moscow Institute of Physics and Technology,Intermediate,https://www.coursera.org/learn/grant-proposal
V5SinKHsEeSqoSIACzsKQg,V5SinKHsEeSqoSIACzsKQg,COURSE,The Challenges of Global Health,10,4.755376344086022,22359,372,Duke University,Beginner,https://www.coursera.org/learn/global-health
RHqu-gKaEeijwg6Q7AfPog,RHqu-gKaEeijwg6Q7AfPog,COURSE,Физическая химия,23,4.684210526315789,2462,19,Novosibirsk State University ,Intermediate,https://www.coursera.org/learn/fizicheskaya-khimiya
R6v_WgPzEeeM0BKxT3Q-dg,R6v_WgPzEeeM0BKxT3Q-dg,COURSE,Big Data Applications: Machine Learning at Scale,75,3.789473684210526,7476,76,Yandex,Advanced,https://www.coursera.org/learn/machine-learning-applications-big-data
MXcK-3EiEeWbbw5cIAKQrw,MXcK-3EiEeWbbw5cIAKQrw,COURSE,Geospatial Analysis Project,13,4.84516129032258,3288,155,"University of California, Davis",Mixed,https://www.coursera.org/learn/gis-capstone
y9cRQS5YEemZvxKL2M8ZqA,y9cRQS5YEemZvxKL2M8ZqA,COURSE,SQL for Data Science Capstone Project,17,NA,275,0,"University of California, Davis",Intermediate,https://www.coursera.org/learn/sql-data-science-capstone
urHGGbCNEeiFTA7bwPBOQA,urHGGbCNEeiFTA7bwPBOQA,COURSE,"Emergency Care: Pregnancy, Infants, and Children",18,4.911764705882353,1387,34,University of Colorado System,Beginner,https://www.coursera.org/learn/emergency-care-pregnancy-infants-children
kl1SGpRzEembThIC62Cw7g,kl1SGpRzEembThIC62Cw7g,COURSE,AI Workflow: Business Priorities and Data Ingestion,8,4.285714285714286,612,7,IBM,Intermediate,https://www.coursera.org/learn/ibm-ai-workflow-business-priorities-data-ingestion
iJLs_iBUEeWibgoGfGzczQ,iJLs_iBUEeWibgoGfGzczQ,COURSE,Las estaciones del año y el clima,11,4.791044776119403,15746,268,Universidad Nacional Autónoma de México,Mixed,https://www.coursera.org/learn/estaciones-clima
fqVFH2MHEeaMZBK2pChIVQ,fqVFH2MHEeaMZBK2pChIVQ,COURSE,Speaking to Inspire: Ceremonial and Motivational Speeches,18,4.697674418604652,11077,43,University of Washington,Beginner,https://www.coursera.org/learn/speak-to-inspire-ceremonial-motivational-speeches
alJRh0cPEeaeRgqQhMBV5Q,alJRh0cPEeaeRgqQhMBV5Q,COURSE,Valuation for Startups Using Discounted Cash Flows Approach,12,4.319277108433735,6431,166,Yonsei University,Beginner,https://www.coursera.org/learn/discounted-cash-flow
WFRV5ZVGEeaPOA7y0lv8VQ,WFRV5ZVGEeaPOA7y0lv8VQ,COURSE,Wood Science: Beyond Building,10,4.664,4745,125,West Virginia University,Beginner,https://www.coursera.org/learn/wood-science
S6KvurpuEeW6YA7MjVrgzw,S6KvurpuEeW6YA7MjVrgzw,COURSE,基于Unity引擎的游戏开发基础,33,4.623655913978495,11046,93,Fudan University,Beginner,https://www.coursera.org/learn/unity-yinqing-youxi-kaifa
EWNSlDOeEeaM_Qrev0-7TQ,EWNSlDOeEeaM_Qrev0-7TQ,COURSE,Religions and Society in China,16,4.48,6540,100,National Research University Higher School of Economics,Beginner,https://www.coursera.org/learn/religions-society-china
76Y8HAdeEemr6Q4Noor3UA,76Y8HAdeEemr6Q4Noor3UA,COURSE,Гибкие методологии разработки высокотехнологичных продуктов,13,4.857142857142857,1477,35,Moscow Institute of Physics and Technology,Intermediate,https://www.coursera.org/learn/gibkie-metodologii-razrabotki-produktov
6NGrBafJEeiS7RI0Mi1tOA,6NGrBafJEeiS7RI0Mi1tOA,COURSE,Diseñando páginas web con Bootstrap 4,29,4.488372093023256,2242,43,Universidad Austral,Beginner,https://www.coursera.org/learn/disenando-paginas-bootstrap4
4a0Cj_K-EeiLSg5ne7arXg,4a0Cj_K-EeiLSg5ne7arXg,COURSE,General Academic English,21,5,1436,3,Tsinghua University,Advanced,https://www.coursera.org/learn/general-academic-english
pIw9bKXDEeiH3AqX3raR7A,pIw9bKXDEeiH3AqX3raR7A,COURSE,Risk governance: Engage the board,21,4.857142857142857,581,7,Macquarie University,Beginner,https://www.coursera.org/learn/risk-governance-engage-the-board
ji0fgvK-EeiqgA7eKSAGcg,ji0fgvK-EeiqgA7eKSAGcg,COURSE,Just Reading and Writing English 1,25,3,1454,4,Tsinghua University,Intermediate,https://www.coursera.org/learn/just-reading-and-writing-english-1
Yanhq-pzEeWvGQrWsIkLlw,Yanhq-pzEeWvGQrWsIkLlw,COURSE,Architecting Smart IoT Devices,14,4.318681318681318,11857,91,EIT Digital ,Intermediate,https://www.coursera.org/learn/iot-architecture
XBKku7h5EemGtA7rEllIMg,XBKku7h5EemGtA7rEllIMg,COURSE,Gestión integral del riesgo de desastres,14,4.857142857142857,587,7,Universidad Nacional Autónoma de México,Beginner,https://www.coursera.org/learn/gestion-riesgo
Uj0jr0wsEeegMA5EaTsSBA,Uj0jr0wsEeegMA5EaTsSBA,COURSE,Fundamentals of waves and vibrations,15,4.452380952380953,2893,42,École Polytechnique,Intermediate,https://www.coursera.org/learn/fundamentals-waves-vibrations
RQgakSffEemxwQ7aDvte0A,RQgakSffEemxwQ7aDvte0A,COURSE,Blockchain Opportunity Analysis,15,4.62962962962963,1689,54,INSEAD,Intermediate,https://www.coursera.org/learn/blockchain-opportunity-analysis
AN3Z_CNZEee20hKGBTMJdA,AN3Z_CNZEee20hKGBTMJdA,COURSE,Stalin and Stalinism in Russian History,33,4.705263157894737,7044,95,National Research University Higher School of Economics,Beginner,https://www.coursera.org/learn/stalinism
5-AiNAp_Eeibhg7_c7LHzg,5-AiNAp_Eeibhg7_c7LHzg,COURSE,Практики работы с данными средствами Power Query и Power Pivot,17,4.851063829787234,2158,47,Saint Petersburg State University,Advanced,https://www.coursera.org/learn/praktiki-raboty-dannymi-sredstvami-power-query-pivot
3e249OIsEeSdRSIAC3-Q-A,3e249OIsEeSdRSIAC3-Q-A,COURSE,Digital Marketing Capstone,19,4.519287833827893,3732,337,University of Illinois at Urbana-Champaign,Mixed,https://www.coursera.org/learn/digital-marketing-capstone
0BGnEtDREeiYCgpJxBP_Mg,0BGnEtDREeiYCgpJxBP_Mg,COURSE,"Risk, Return & Valuation",12,4.782608695652174,1477,46,University of Michigan,Beginner,https://www.coursera.org/learn/risk-return-and-valuation
UjfFEaIuEeWSZwqLCnKxOQ,UjfFEaIuEeWSZwqLCnKxOQ,COURSE,Физика в опытах. Часть 1. Механика,8,4.734513274336283,9957,113,National Research Nuclear University MEPhI,Mixed,https://www.coursera.org/learn/fizika-v-opitah-mehanika
ONOs473YEeWHHg6FD3PArQ,ONOs473YEeWHHg6FD3PArQ,COURSE,Técnicas Microscópicas de Caracterización,7,4.624137931034483,8064,290,Universitat de Barcelona,Mixed,https://www.coursera.org/learn/tecnicas-microscopicas-caracterizacion
MOYxuFfOEeWTbwotamPtlQ,MOYxuFfOEeWTbwotamPtlQ,COURSE,La gestión de los riesgos y la administración de los cambios en el proyecto,8,4.689119170984456,9355,386,"Tecnológico de Monterrey, University of California, Irvine",Mixed,https://www.coursera.org/learn/presupuestos-proyecto
H4Lq9DClEeeckAoFzJuh9g,H4Lq9DClEeeckAoFzJuh9g,COURSE,Introduction to Who Wrote Shakespeare,22,4.53921568627451,5516,102,"Goldsmiths, University of London, University of London",Beginner,https://www.coursera.org/learn/shakespeare
